hitid,hittypeid,title,description,reward,creationtime,assignments,assignmentid,assignmentaccepttime,assignmentsubmittime,exp,condition,condition_other,filter,response,lang_item,complex_item,simple_item,trial,exp2,measure,total_hit_time,dow,hour,duplicateS,workerid
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,23MHYW2GTP9RT0Y5SRS6FYSSR0RNSY,3/10/14 10:50,3/10/14 10:50,4,long,NA,TRUE,complex,"""kibagronan""",c_8,s_3,NA,4,fc,36,Mon,13,yes,18
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,23MHYW2GTP9RT0Y5SRS6FYSSR0RNSY,3/10/14 10:50,3/10/14 10:50,4,long,NA,TRUE,simple,"""gaburatum""",c_5,s_4,NA,4,fc,36,Mon,13,yes,18
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,23MHYW2GTP9RT0Y5SRS6FYSSR0RNSY,3/10/14 10:50,3/10/14 10:50,4,long,NA,TRUE,simple,"""fepolopus""",c_7,s_2,NA,4,fc,36,Mon,13,yes,18
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2M7806UFBNFSE90LB805YW6RSU6G2G,3/10/14 10:50,3/10/14 10:51,4,long,NA,TRUE,complex,"""gaburatum""",c_5,s_1,NA,4,fc,44,Mon,13,no,19
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2M7806UFBNFSE90LB805YW6RSU6G2G,3/10/14 10:50,3/10/14 10:51,4,long,NA,TRUE,simple,"""fepolopus""",c_8,s_4,NA,4,fc,44,Mon,13,no,19
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2M7806UFBNFSE90LB805YW6RSU6G2G,3/10/14 10:50,3/10/14 10:51,4,long,NA,TRUE,complex,"""mipatorun""",c_7,s_3,NA,4,fc,44,Mon,13,no,19
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2M7806UFBNFSE90LB805YW6RSU6G2G,3/10/14 10:50,3/10/14 10:51,4,long,NA,TRUE,complex,"""kibagronan""",c_6,s_2,NA,4,fc,44,Mon,13,no,19
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2NU1O3W5XH0J8IYIYPPEVLSTJUOCII,3/9/14 10:32,3/9/14 10:33,4,long,NA,TRUE,complex,"""gaburatum""",c_4,s_5,NA,4,fc,28,Sun,13,no,20
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2NU1O3W5XH0J8IYIYPPEVLSTJUOCII,3/9/14 10:32,3/9/14 10:33,4,long,NA,TRUE,complex,"""tiburalex""",c_3,s_8,NA,4,fc,28,Sun,13,no,20
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2NU1O3W5XH0J8IYIYPPEVLSTJUOCII,3/9/14 10:32,3/9/14 10:33,4,long,NA,TRUE,complex,"""tupabugorn""",c_1,s_6,NA,4,fc,28,Sun,13,no,20
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2NU1O3W5XH0J8IYIYPPEVLSTJUOCII,3/9/14 10:32,3/9/14 10:33,4,long,NA,TRUE,simple,"""pakuwugnum""",c_2,s_7,NA,4,fc,28,Sun,13,no,20
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2U4CVLL3CA335AGPM939TQUB9MMZ9K,3/9/14 10:29,3/9/14 10:29,4,short,NA,TRUE,complex,"""gabu""",c_7,s_2,NA,4,fc,26,Sun,13,no,21
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2U4CVLL3CA335AGPM939TQUB9MMZ9K,3/9/14 10:29,3/9/14 10:29,4,short,NA,TRUE,complex,"""mipa""",c_8,s_3,NA,4,fc,26,Sun,13,no,21
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2U4CVLL3CA335AGPM939TQUB9MMZ9K,3/9/14 10:29,3/9/14 10:29,4,short,NA,TRUE,simple,"""tupa""",c_5,s_4,NA,4,fc,26,Sun,13,no,21
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2U4CVLL3CA335AGPM939TQUB9MMZ9K,3/9/14 10:29,3/9/14 10:29,4,short,NA,TRUE,simple,"""kiba""",c_6,s_1,NA,4,fc,26,Sun,13,no,21
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2SMB2YU98JHSCEH3H56BP9ISNC6BNM,3/10/14 10:49,3/10/14 10:50,4,short,NA,TRUE,simple,"""paku""",c_8,s_4,NA,4,fc,64,Mon,13,no,22
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2SMB2YU98JHSCEH3H56BP9ISNC6BNM,3/10/14 10:49,3/10/14 10:50,4,short,NA,TRUE,complex,"""tibu""",c_6,s_2,NA,4,fc,64,Mon,13,no,22
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2SMB2YU98JHSCEH3H56BP9ISNC6BNM,3/10/14 10:49,3/10/14 10:50,4,short,NA,TRUE,simple,"""mipa""",c_5,s_1,NA,4,fc,64,Mon,13,no,22
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2SMB2YU98JHSCEH3H56BP9ISNC6BNM,3/10/14 10:49,3/10/14 10:50,4,short,NA,TRUE,complex,"""tupa""",c_7,s_3,NA,4,fc,64,Mon,13,no,22
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2RNWAVKI62NJ9V77Y409WH6FWAGRJF,3/9/14 10:41,3/9/14 10:41,4,long,NA,TRUE,complex,"""pakuwugnum""",c_6,s_2,NA,4,fc,23,Sun,13,no,23
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2RNWAVKI62NJ9V77Y409WH6FWAGRJF,3/9/14 10:41,3/9/14 10:41,4,long,NA,TRUE,simple,"""gaburatum""",c_5,s_1,NA,4,fc,23,Sun,13,no,23
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2RNWAVKI62NJ9V77Y409WH6FWAGRJF,3/9/14 10:41,3/9/14 10:41,4,long,NA,TRUE,complex,"""kibagronan""",c_7,s_3,NA,4,fc,23,Sun,13,no,23
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2RNWAVKI62NJ9V77Y409WH6FWAGRJF,3/9/14 10:41,3/9/14 10:41,4,long,NA,TRUE,simple,"""fepolopus""",c_8,s_4,NA,4,fc,23,Sun,13,no,23
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2EUAESCWY2AO7VMMIJ7OUGQWOFY00E,3/10/14 10:44,3/10/14 10:44,4,long,NA,TRUE,complex,"""kibagronan""",c_2,s_5,NA,4,fc,31,Mon,13,no,24
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2EUAESCWY2AO7VMMIJ7OUGQWOFY00E,3/10/14 10:44,3/10/14 10:44,4,long,NA,TRUE,complex,"""pakuwugnum""",c_1,s_8,NA,4,fc,31,Mon,13,no,24
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2EUAESCWY2AO7VMMIJ7OUGQWOFY00E,3/10/14 10:44,3/10/14 10:44,4,long,NA,TRUE,complex,"""mipatorun""",c_3,s_6,NA,4,fc,31,Mon,13,no,24
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2EUAESCWY2AO7VMMIJ7OUGQWOFY00E,3/10/14 10:44,3/10/14 10:44,4,long,NA,TRUE,complex,"""tupabugorn""",c_4,s_7,NA,4,fc,31,Mon,13,no,24
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2C5IPDOBDDP88C2KQI483MB72SEC1R,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,complex,"""kiba""",c_4,s_5,NA,4,fc,43,Sun,13,no,25
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2C5IPDOBDDP88C2KQI483MB72SEC1R,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,simple,"""paku""",c_1,s_6,NA,4,fc,43,Sun,13,no,25
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2C5IPDOBDDP88C2KQI483MB72SEC1R,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,simple,"""tibu""",c_2,s_7,NA,4,fc,43,Sun,13,no,25
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2C5IPDOBDDP88C2KQI483MB72SEC1R,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,simple,"""gabu""",c_3,s_8,NA,4,fc,43,Sun,13,no,25
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2MOYB49F9SSS0Q71FTESZ5H9RXNVR4,3/9/14 10:34,3/9/14 10:34,4,long,NA,TRUE,complex,"""tupabugorn""",c_1,s_8,NA,4,fc,21,Sun,13,no,26
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2MOYB49F9SSS0Q71FTESZ5H9RXNVR4,3/9/14 10:34,3/9/14 10:34,4,long,NA,TRUE,complex,"""kibagronan""",c_3,s_6,NA,4,fc,21,Sun,13,no,26
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2MOYB49F9SSS0Q71FTESZ5H9RXNVR4,3/9/14 10:34,3/9/14 10:34,4,long,NA,TRUE,complex,"""fepolopus""",c_4,s_7,NA,4,fc,21,Sun,13,no,26
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2MOYB49F9SSS0Q71FTESZ5H9RXNVR4,3/9/14 10:34,3/9/14 10:34,4,long,NA,TRUE,simple,"""mipatorun""",c_2,s_5,NA,4,fc,21,Sun,13,no,26
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2ME6IAA2SEIUDN60KVBKG4IM41INNL,3/10/14 10:40,3/10/14 10:42,4,short,NA,TRUE,simple,"""fepo""",c_7,s_3,NA,4,fc,105,Mon,13,no,27
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2ME6IAA2SEIUDN60KVBKG4IM41INNL,3/10/14 10:40,3/10/14 10:42,4,short,NA,TRUE,simple,"""tibu""",c_5,s_1,NA,4,fc,105,Mon,13,no,27
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2ME6IAA2SEIUDN60KVBKG4IM41INNL,3/10/14 10:40,3/10/14 10:42,4,short,NA,TRUE,complex,"""mipa""",c_8,s_4,NA,4,fc,105,Mon,13,no,27
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2ME6IAA2SEIUDN60KVBKG4IM41INNL,3/10/14 10:40,3/10/14 10:42,4,short,NA,TRUE,simple,"""kiba""",c_6,s_2,NA,4,fc,105,Mon,13,no,27
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2CBE1M7PKK9LAPCOVF30ALZ11EZSZK,3/10/14 10:49,3/10/14 10:49,4,long,NA,TRUE,complex,"""kibagronan""",c_1,s_5,NA,4,fc,24,Mon,13,no,28
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2CBE1M7PKK9LAPCOVF30ALZ11EZSZK,3/10/14 10:49,3/10/14 10:49,4,long,NA,TRUE,complex,"""pakuwugnum""",c_3,s_7,NA,4,fc,24,Mon,13,no,28
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2CBE1M7PKK9LAPCOVF30ALZ11EZSZK,3/10/14 10:49,3/10/14 10:49,4,long,NA,TRUE,complex,"""tiburalex""",c_4,s_8,NA,4,fc,24,Mon,13,no,28
24BL0XULRGNTUC9MIIO5LP7PAF94QP,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/10/14 10:39,30,2CBE1M7PKK9LAPCOVF30ALZ11EZSZK,3/10/14 10:49,3/10/14 10:49,4,long,NA,TRUE,complex,"""mipatorun""",c_2,s_6,NA,4,fc,24,Mon,13,no,28
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2CZ4J79KQW61RGA6Q26CJ451O3XIK1,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,complex,"""tupa""",c_4,s_6,NA,4,fc,29,Sun,13,no,29
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2CZ4J79KQW61RGA6Q26CJ451O3XIK1,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""mipa""",c_3,s_5,NA,4,fc,29,Sun,13,no,29
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2CZ4J79KQW61RGA6Q26CJ451O3XIK1,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""kiba""",c_1,s_7,NA,4,fc,29,Sun,13,no,29
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2CZ4J79KQW61RGA6Q26CJ451O3XIK1,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,complex,"""gabu""",c_2,s_8,NA,4,fc,29,Sun,13,no,29
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,20YSVQ8H88MQDZR5KGMCO1R19TE7QN,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,complex,"""fepo""",c_8,s_4,NA,4,fc,25,Sun,13,no,30
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,20YSVQ8H88MQDZR5KGMCO1R19TE7QN,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,complex,"""mipa""",c_5,s_1,NA,4,fc,25,Sun,13,no,30
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,20YSVQ8H88MQDZR5KGMCO1R19TE7QN,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,simple,"""kiba""",c_7,s_3,NA,4,fc,25,Sun,13,no,30
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,20YSVQ8H88MQDZR5KGMCO1R19TE7QN,3/9/14 10:35,3/9/14 10:36,4,short,NA,TRUE,simple,"""gabu""",c_6,s_2,NA,4,fc,25,Sun,13,no,30
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2DQOCCF0CP5KGIZIJN9X4G4TYWRUV7,3/9/14 10:44,3/9/14 10:45,4,long,NA,TRUE,complex,"""pakuwugnum""",c_5,s_3,NA,4,fc,36,Sun,13,no,31
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2DQOCCF0CP5KGIZIJN9X4G4TYWRUV7,3/9/14 10:44,3/9/14 10:45,4,long,NA,TRUE,simple,"""tupabugorn""",c_6,s_4,NA,4,fc,36,Sun,13,no,31
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2DQOCCF0CP5KGIZIJN9X4G4TYWRUV7,3/9/14 10:44,3/9/14 10:45,4,long,NA,TRUE,simple,"""tiburalex""",c_8,s_2,NA,4,fc,36,Sun,13,no,31
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2DQOCCF0CP5KGIZIJN9X4G4TYWRUV7,3/9/14 10:44,3/9/14 10:45,4,long,NA,TRUE,simple,"""mipatorun""",c_7,s_1,NA,4,fc,36,Sun,13,no,31
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2D5HJHP4BDDKZX48NXO933G7HWZ5Y8,3/9/14 10:27,3/9/14 10:28,4,short,NA,TRUE,simple,"""kiba""",c_4,s_8,NA,4,fc,30,Sun,13,yes,32
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2D5HJHP4BDDKZX48NXO933G7HWZ5Y8,3/9/14 10:27,3/9/14 10:28,4,short,NA,TRUE,simple,"""paku""",c_2,s_6,NA,4,fc,30,Sun,13,yes,32
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2D5HJHP4BDDKZX48NXO933G7HWZ5Y8,3/9/14 10:27,3/9/14 10:28,4,short,NA,TRUE,simple,"""tibu""",c_3,s_7,NA,4,fc,30,Sun,13,yes,32
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2D5HJHP4BDDKZX48NXO933G7HWZ5Y8,3/9/14 10:27,3/9/14 10:28,4,short,NA,TRUE,simple,"""gabu""",c_1,s_5,NA,4,fc,30,Sun,13,yes,32
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2L2T2D5NQYN5YWW0FLWT4MNG8NF95O,3/9/14 10:28,3/9/14 10:28,4,long,NA,TRUE,complex,"""tiburalex""",c_8,s_1,NA,4,fc,23,Sun,13,no,33
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2L2T2D5NQYN5YWW0FLWT4MNG8NF95O,3/9/14 10:28,3/9/14 10:28,4,long,NA,TRUE,complex,"""gaburatum""",c_6,s_3,NA,4,fc,23,Sun,13,no,33
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2L2T2D5NQYN5YWW0FLWT4MNG8NF95O,3/9/14 10:28,3/9/14 10:28,4,long,NA,TRUE,complex,"""pakuwugnum""",c_5,s_2,NA,4,fc,23,Sun,13,no,33
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2L2T2D5NQYN5YWW0FLWT4MNG8NF95O,3/9/14 10:28,3/9/14 10:28,4,long,NA,TRUE,complex,"""kibagronan""",c_7,s_4,NA,4,fc,23,Sun,13,no,33
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2UIW618N46UXY5J4123EZNDWZIOQOW,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""tupa""",c_7,s_4,NA,4,fc,86,Sun,13,no,34
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2UIW618N46UXY5J4123EZNDWZIOQOW,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""kiba""",c_6,s_3,NA,4,fc,86,Sun,13,no,34
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2UIW618N46UXY5J4123EZNDWZIOQOW,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""gabu""",c_5,s_2,NA,4,fc,86,Sun,13,no,34
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,2UIW618N46UXY5J4123EZNDWZIOQOW,3/9/14 10:36,3/9/14 10:37,4,short,NA,TRUE,simple,"""paku""",c_8,s_1,NA,4,fc,86,Sun,13,no,34
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,28XCOW0LGRZ3R5XFHHXVTUZ0PG58Z5,3/9/14 10:27,3/9/14 10:28,4,long,NA,TRUE,simple,"""tupabugorn""",c_7,s_1,NA,4,fc,33,Sun,13,yes,35
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,28XCOW0LGRZ3R5XFHHXVTUZ0PG58Z5,3/9/14 10:27,3/9/14 10:28,4,long,NA,TRUE,complex,"""fepolopus""",c_5,s_3,NA,4,fc,33,Sun,13,yes,35
2A30XULRGNTB2WSM92WFV7N86VDR5L,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/9/14 10:22,30,28XCOW0LGRZ3R5XFHHXVTUZ0PG58Z5,3/9/14 10:27,3/9/14 10:28,4,long,NA,TRUE,simple,"""pakuwugnum""",c_6,s_4,NA,4,fc,33,Sun,13,yes,35
